Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,3/21/2018 4:10 PM,Verbal Warning,Female,Traffic Sign/Signal,1312 E 55th,African American,Ran stop sign,No
N/A,3/21/2018 4:42 PM,Verbal Warning,Female,Traffic Sign/Signal,5500 S Ellis,African American,Ran stop sign,No
N/A,3/21/2018 7:19 PM,Verbal Warning,Male,Traffic Sign/Signal,6100 S Ellis,African American,Disobeyed traffic control device,No
N/A,3/21/2018 8:22 PM,Verbal Warning,Female,Traffic Sign/Signal,6200 S Woodlawn,African American,Disobeyed traffic control device,No
N/A,3/22/2018 10:25 AM,Verbal Warning,Male,Moving Violation - Other,5526 S Lake Park,African American,Failure to yield,No
N/A,3/22/2018 11:09 AM,Verbal Warning,Male,Traffic Sign/Signal,1322 E 53rd,African American,Ran stop sign,Yes
N/A,3/22/2018 2:30 PM,Verbal Warning,Female,Traffic Sign/Signal,5200 S Cornell,African American,Ran stop sign,No
N/A,3/22/2018 3:01 PM,Verbal Warning,Male,Traffic Sign/Signal,1420 E 53rd,African American,Ran stop sign,No
Two citations issued,3/22/2018 4:03 PM,Citation issued,Male,Lane Violation,5424 S Ellis,African American,Wrong way on one way road,No
N/A,3/22/2018 7:46 PM,Verbal Warning,Male,Traffic sign/signal,5300 S Greenwood,African American,Disobeyed traffic control device,No
N/A,3/22/2018 8:57 PM,Verbal Warning,Male,Lane Violation,5340 S Greenwood,Caucasian,Wrong way on one way road,No
N/A,3/23/2018 12:43 PM,Verbal Warning,Male,Moving Violation - Other,1715 E 55th St,Hispanic,Driving on sidewalk,No
N/A,3/23/2018 2:33 PM,Verbal Warning,Female,Traffic sign/signal,5500 S Woodlawn,Hispanic,Failure to yield to pedestrian in crosswalk,No
N/A,3/23/2018 9:34 PM,Verbal Warning,Male,Speed,Cottage Grove and Payne Dr,African American,Speeding,No
N/A,3/24/2018 4:12 PM,Verbal Warning,Male,Lane Violation,1369 E 59th,Caucasian,Wrong way on one way road,No
N/A,3/25/2018 9:49 AM,Verbal Warning,Female,Traffic sign/signal,5500 S Dorcheseter,African American,Ran stop sign,No
N/A,3/25/2018 3:53 PM,Verbal Warning,Female,Traffic sign/signal,6300 S Greenwood,African American,Failure to yield to pedestrian in crosswalk,No
N/A,3/25/2018 8:29 PM,Verbal Warning,Female,Lane Violation,5300 S Berkeley,African American,Wrong way on one way road,No
N/A,3/25/2018 8:50 PM,Verbal Warning,Female,Lane Violation,5124 S Blackstone,African American,Wrong way on one way road,No
N/A,3/26/2018 12:06 AM,Verbal Warning,Male,Traffic sign/signal,5631 S Hyde Park Blvd,African American,Ran stop sign,No
N/A,3/26/2018 6:33 PM,Verbal Warning,Male,Traffic sign/signal,5200 Harper,African American,Ran stop sign,No
N/A,3/26/2018 10:10 PM,Verbal Warning,Male,Traffic sign/signal,1200 Midway Plaisance,Asian,Ran stop sign,No
N/A,3/27/2018 3:18 PM,Verbal Warning,Male,Traffic Sign/Signal,1635 E 53rd,African American,Ran stop sign,No
N/A,3/27/2018 7:54 PM,Verbal Warning,Male,Lane Violation,5508 Cornell,African American,Illegal turn,No
N/A,3/28/2018 10:07 AM,Verbal Warning,Male,Lane Violation,6200 S University,African American,Improper lane usage,No
N/A,3/28/2018 12:05 PM,Verbal Warning,Female,Traffic sign/signal,5600 S Stony Island,African American,Ran stop sign,No
Two citations issued,3/28/2018 2:41 PM,Citation issued,Male,Traffic sign/signal,5300 S Greenwood,African American,Ran stop sign,Yes
N/A,3/28/2018 2:41 PM,Verbal Warning,Male,Traffic sign/signal,4700 S Lake Park,African American,Disobeyed traffic control device,No
N/A,3/28/2018 4:50 PM,Verbal Warning,Male,Equipment,5500 S Dorchester,African American,No brake lights,No
N/A,3/28/2018 6:30 PM,Verbal Warning,Female,Lane Violation,5100 S Cornell,African American,Improper overtaking,No
N/A,3/28/2018 9:08 PM,Verbal Warning,Female,Lane Violation,5521 S Dorchester,African American,Improper passing,No
N/A,3/29/2018 10:19 AM,Verbal Warning,Female,Moving Violation - Other,5900 S. Drexel,Hispanic,Wrong way on one way street,No
N/A,3/29/2018 11:32 AM,Verbal Warning,Male,Lane Violation,5500 S. Greenwood,African American,Improper lane usage,No
Two citations issued,3/29/2018 11:59 AM,Citations issued,Male,Lane Violation,5100 S. Lake Park,Caucasian,Improper right turn,No
N/A,3/29/2018 1:38 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Dorchester,African American,Disobeyed Stop Sign,No
Two citations issued,3/29/2018 2:28 PM,Citations issued,Female,Traffic sign/signal,Midway Plaisance & Payne Drive,African American,Disobeyed traffic control device,No
N/A,3/29/2018 3:58 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
N/A,3/29/2018 4:08 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Woodlawn,African American,Disobeyed traffic control device,No
N/A,3/29/2018 8:47 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed Stop Sign,No
N/A,3/29/2018 11:48 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed Stop Sign,No
N/A,3/30/2018 2:15 PM,Verbal Warning,Female,Moving Violation - Other,5110 S Hyde Park Blvd,Caucasian,Using cell phone while driving,No
N/A,3/30/2018 9:27 PM,Verbal Warning,Female,Equipment,5100 Cornell,African American,Driving without headlights,No
N/A,3/31/2018 1:17 PM,Verbal Warning,Male,Traffic sign/signal,5300 S Cornell,Asian,Ran stop sign,No
N/A,3/31/2018 5:48 PM,Verbal Warning,Male,Traffic sign/signal,5100 Lake Park,African American,Ran stop sign,No
N/A,3/31/2018 8:30 PM,Verbal Warning,Male,Equipment,5300 Ingleside,African American,Driving without headlights,No
N/A,3/31/2018 9:07 PM,Verbal Warning,Male,Equipment,5000 Woodlawn,African American,Driving without headlights,No
N/A,3/31/2018 9:11 PM,Verbal Warning,Female,Traffic sign/signal,5400 Woodlawn,African American,Ran stop sign,No
N/A,3/31/2018 9:55 PM,Verbal Warning,Female,Traffic sign/signal,5400 Ellis,African American,Ran stop sign,No
N/A,4/1/2018 9:47 AM,Verbal Warning,Male,Traffic sign/signal,5400 S Cornell,Caucasian,Ran stop sign,No
N/A,4/1/2018 12:13 PM,Verbal Warning,Female,Lane Violation,850 E 61st,Asian,Failure to use turn signal,No
N/A,4/1/2018 1:21 PM,Verbal Warning,Male,Traffic Sign/Signal,5507 S Hyde Park,African American,Ran stop sign,No
N/A,4/1/2018 4:00 PM,Verbal Warning,Female,Traffic Sign/Signal,1012 E 55th,Asian,Failure to yield to pedestrian in crosswalk,No
N/A,4/1/2018 9:02 PM,Verbal Warning,Male,Equipment,5400 Hyde Park,African American,Driving without headlights,No
N/A,4/1/2018 9:19 PM,Verbal Warning,Female,Traffic Sign/Signal,5300 Drexel,African American,Ran stop sign,No
N/A,4/1/2018 9:20 PM,Verbal Warning,Male,Equipment,5100 Hyde Park Blvd,Hispanic,Driving without headlights,No
N/A,4/1/2018 9:45 PM,Verbal Warning,Male,Traffic Sign/Signal,6100 Cottage Grove,African American,Ran stop sign,No
N/A,4/1/2018 9:49 PM,Verbal Warning,Female,Traffic Sign/Signal,5700 Stony Island,African American,Ran stop sign,No
N/A,4/2/2018 3:06 PM,Verbal Warning,Female,Traffic Sign/Signal,5700 S Stony Island,African American,Ran stop sign,No
N/A,4/2/2018 7:54 PM,Verbal Warning,Male,Lane Violation,5700 S Harper,African American,Wrong way on one way street,No
N/A,4/2/2018 8:28 PM,Verbal Warning,Female,Lane Violation,5500 S Lake Park,African American,Improper U-Turn,No
Two citations issued,4/3/2018 8:57 AM,Citation issued,Male,Traffic Sign/Signal,1200 E Midway Plaisance,African American,Disobeyed traffic control device,No
N/A,4/3/2018 9:50 AM,Verbal Warning,Female,Traffic Sign/Signal,6300 S Evans,African American,Disobeyed traffic control device,No
N/A,4/3/2018 11:33 AM,Verbal Warning,Male,Lane Violation,5500 S University,African American,Improper lane usage,No
N/A,4/4/2018 10:12 AM,Verbal Warning,Male,Traffic Sign/Signal,1200 E 53rd,Caucasian,Ran red light,No
N/A,4/4/2018 5:13 PM,Verbal Warning,Male,License plate/registration,5300 S Lake Park,African American,Unlawful display of license plate,No
N/A,4/4/2018 7:57 PM,Verbal Warning,Female,Equipment,5300 Greenwood,Caucasian,Driving without headlights,No
N/A,4/4/2018 8:27 PM,Verbal Warning,Male,Equipment,5300 Ellis,Caucasian,Driving without headlights,No
N/A,4/4/2018 10:51 PM,Verbal Warning,Female,Equipment,5300 Lake Park,Caucasian,Driving without headlights,No
N/A,4/4/2018 11:25 PM,Verbal Warning,Male,Traffic Sign/Signal,1000 Midway Plaisance,Asian,Ran stop sign,No
N/A,4/5/2018 12:39 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S Cornell,Hispanic,Ran stop sign,No
N/A,4/5/2018 1:09 PM,Verbal Warning,Male,Moving Violation - Other,1607 E 53rd,Hispanic,Using cell phone while driving,No
N/A,4/5/2018 1:44 PM,Verbal Warning,Male,Speed,5300 S Cornell,Caucasian,Using cell phone while driving,No
N/A,4/5/2018 7:42 PM,Verbal Warning,Male,Equipment,5300 Berkeley,African American,Driving without headlights,No
N/A,4/5/2018 11:03 PM,Verbal Warning,Male,Equipment,1200 Hyde Park,Caucasian,Driving without headlights,No
N/A,4/5/2018 11:59 PM,Verbal Warning,Male,Traffic Sign/Signal,6200 Woodlawn,African American,Ran stop sign,No
N/A,4/6/2018 1:15 AM,Verbal Warning,Male,Traffic Sign/Signal,5300 Woodlawn,African American,Ran red light,No
N/A,4/6/2018 1:50 AM,Verbal Warning,Female,Lane Violation,5900 Ellis,African American,Improper lane usage,No
N/A,4/6/2018 2:05 AM,Verbal Warning,Male,Traffic Sign/Signal,1380 E 53rd,African American,Ran stop sign,No
N/A,4/6/2018 9:38 AM,Verbal Warning,Male,Traffic Sign/Signal,1215 E 53rd,Caucasian,Disobeyed traffic control device,No
N/A,4/6/2018 3:20 PM,Verbal Warning,Male,Moving Violation - Other,5800 S Stony Island,African American,Failure to yield,No
N/A,4/6/2018 5:07 PM,Verbal Warning,Male,Traffic Sign/Signal,5900 S Ellis,African American,Ran stop sign,No
N/A,4/6/2018 7:37 PM,Verbal Warning,Female,Traffic Sign/Signal,5700 S Stony Island,African American,Ran stop sign,No
N/A,4/7/2018 12:53 AM,Verbal Warning,Female,Lane Violation,5337 S Ellis,African American,Improper lane usage,No
N/A,4/7/2018 1:14 AM,Verbal Warning,Male,Lane Violation,1250 E 47th,African American,Improper lane usage,No
N/A,4/7/2018 9:47 AM,Verbal Warning,Male,Traffic Sign/Signal,5800 S Cottage Grove,Hispanic,Disobeyed traffic control device,No
